"","Time","ABio","BBio","TotalDOM","DelBio","Turnover","NetGrowth","NPP","Rh","NEP","NBP","ToFPS","Scenario","ABio_sd","BBio_sd","TotalDOM_sd","DelBio_sd","Turnover_sd","NetGrowth_sd","NPP_sd","Rh_sd","NEP_sd","NBP_sd","ToFPS_sd","Burn","StandAge","Harvest","Rate","LiveC","ABioMgha","BBioMgha","TotalCMgha","TotalDOMMgha","NewTotalC","NBP_corrected","D","NEP_corrected","NPP_corrected","NetGrowth_corrected","ToFPSMgha","ToAirBurn","ToAirBurnMgha","NPPMgha","NEPMgha","NBPMgha","RhMgha","LiveCMgha","Year","HarvestIntensity","PH","ABio_CO2eha","BBio_CO2eha","Live_CO2eha","TotalDOM_CO2eha","TotalC_CO2eha","NPP_CO2eha","NEP_CO2eha","ToFPS_CO2eha","ToAirBurn_CO2eha","AvgFPS","AvgFPSMgha","AvgTotalCMgha","Percentage","ToFPS_m3ha","ToFPS_m3Total","ToFPS_m3harvested","X.1","X","Group.1","total_SingleFamilyHomes","total_MultiFamilyHomes","total_CommercialBuildings","total_ManufProds","total_Paper","total_Shipping","total_Repairs","total_Other","total_CO2eStorageinProducts","total_CO2eStorageInLandfillsandDumps","total_CO2eEmissionsfromLandfillandDumps","total_CH4EmissionsfromLandfillsandDumps_CO2e","total_CO2EmissionsfromLandfillsandDumps","total_BiogenicManufacturingEmissions","total_CradletoGateFossilEmissions_CO2e","Time.y","ToFPS.x","ToFPS.y","snagFPS","Total","sub1","sub2","r","yrly_landfill","yrly_biogenic","yrly_fossil","yrly_HWPflux","yrly_HWPfluxha","yrly_HWPfluxNoFossil","yrly_HWPfluxhaNoFossil","yrly_HWPflux_sub1","yrly_HWPfluxha_sub1","yrly_HWPfluxNoFossil_sub1","yrly_HWPfluxhaNoFossil_sub1","yrly_HWPfluxNoFossil_sub2","yrly_HWPfluxhaNoFossil_sub2","NSPCO2ehaNoFossil","NSPCO2ehaWithFossil","NSPCO2ehaNoFossilWithSub1","NSPCO2ehaNoFossilWithSub2","CumNSPCO2ehaNoFossil","CumNSPCO2ehaWithFossil","CumNSPCO2ehaNoFossilWithSub1","CumNSPCO2ehaNoFossilWithSub2","Baseline","NSPCO2ehaDiff","CumNSPCO2ehaDiff","ProductsCO2eha","LandfillCO2eha","TotalCO2eStorageha","TotalSystemCo2eha","TotalSystemMgha"
"2303",3,22456.589451875,6557.322366,31592.21781925,-87.492051125,679.284423375,-5.04481125,674.244253875,640.89650625,33.323994375,-6.66391225,20.7239935,"PH60Plus_300LowBurn",7.12913424049115,2.08489535502805,8.46696473334165,7.63086770983598,0.208747629273135,0.0777649191833445,0.1741416021867,0.405925342456412,0.548090659861623,0.662693832231421,0.143126189019193,"Burn",300,"PH60Plus","Low",29013.911817875,224.56589451875,65.57322366,606.06129637125,315.9221781925,60606.129637125,13.152349750002,39.987906625,53.140256375002,694.036762625002,14.7523392500021,0.207239935,19.263913125,0.19263913125,6.94036762625002,0.53140256375002,0.13152349750002,6.4089650625,290.13911817875,2028,"60","Yes",823.408279902083,240.43515342,1063.84343332208,1158.38132003917,2222.22475336125,25.4480146295834,1.94847606708341,0.759879761666667,0.854932143358068,20.607411,0.20607411,597.181062569725,0.333,1.01384440585099,40553.7762340394,304.457779534831,922,4,3,10942.8373521935,711.252189946998,3026.32150685757,4954.57160357318,14646.0548568036,2808.98480936296,10245.1527243887,5959.00381702099,53294.1788400796,5700.61599289707,977.987334821905,14.4447129651882,963.542624066519,31010.1067505291,14550.3697444157,3,651162.36615,0,177795.64745,8289.580136,16413.36866928,10836.702530254,10.5,648.484682317731,10327.1595129995,4845.64566425231,15821.2898595695,0.395532246489239,10975.6441953172,0.274391104882931,-592.07880971046,-0.0148019702427615,-5437.72447396277,-0.135943111849069,138.94166506323,0.00347354162658075,0.819152818842409,0.698011677236101,1.22948703557441,1.09007038209876,2.86780419034832,2.50404494673793,4.09994433965432,3.68130789837157,2.09886055500002,-1.27970773615761,-3.60456086631814,1.33235447100199,0.142515399822427,1.47486987082442,2223.69962323207,606.463533608748
"2304",4,22390.9349425,6538.148599125,31682.9077665,-84.827900125,677.10067575,-3.83746475,673.264419375,646.983268125,26.287140375,-13.82616075,20.782304375,"PH60Plus_300LowBurn",9.65927114084522,2.82172977465571,11.3270552009646,9.44374451876767,0.284779532828157,0.134857846070018,0.187190726413415,0.526467951567384,0.690142727390441,0.698205705944801,0.0375670937498829,"Burn",300,"PH60Plus","Low",28929.083541625,223.909349425,65.38148599125,606.11991308125,316.829077665,60611.991308125,5.86167099999875,40.113301125,45.9749721249988,692.958240249999,15.8575644999987,0.20782304375,19.33099675,0.1933099675,6.92958240249999,0.459749721249988,0.0586167099999875,6.46983268125,289.29083541625,2029,"60","Yes",821.000947891667,239.73211530125,1060.73306319292,1161.706618105,2222.43968129792,25.4084688091666,1.68574897791662,0.762017827083333,0.857909313517284,20.607411,0.20607411,597.181062569725,0.333,1.01669704882344,40667.8819529377,305.314429076109,923,5,4,14541.5911371939,944.441380408114,4018.52294986881,6549.95243257858,18321.8039801946,3299.50860454418,13512.0591418781,7910.36464318323,69098.2442095202,9015.76000870383,1931.51133040484,51.942309011765,1879.56902360055,41366.3555244866,19409.6644910763,4,651889.05655,0,179403.94335,8312.929999,16459.60139802,10867.2270580711,10.5,953.523995582935,10356.2487739575,4859.2947466606,16169.067516201,0.404226687905026,11309.7727695404,0.282744319238511,-290.533881818967,-0.00726334704547417,-5149.82862847956,-0.128745715711989,442.545711469336,0.0110636427867334,0.545095345160826,0.423612976494311,0.956585380111326,0.816776021612603,3.41289953550915,2.92765792323224,5.05652971976565,4.49808391998417,1.89011306458347,-1.34501771942264,-4.94957858574078,1.727456105238,0.225394000217596,1.9528501054556,2224.39253140337,606.652508564556
"2305",5,22326.93942375,6519.4819955,31765.073064375,-82.6460175,675.10296,-3.266702125,671.797475875,651.957741375,19.830733125,-20.252272625,20.76317725,"PH60Plus_300LowBurn",12.448248887676,3.63260341770463,14.202978019204,7.98604387878555,0.372436291911645,0.156829155962944,0.248079561828236,0.642509044887425,0.874238877642054,0.870597061872165,0.0863078704860053,"Burn",300,"PH60Plus","Low",28846.42141925,223.2693942375,65.194819955,606.11494483625,317.65073064375,60611.494483625,-0.496824499998183,40.08300575,39.5861812500018,691.543922625002,16.4409626250017,0.2076317725,19.3198285,0.193198285,6.91543922625002,0.395861812500018,-0.00496824499998183,6.51957741375,288.4642141925,2030,"60","Yes",818.6544455375,239.047673168333,1057.70211870583,1164.71934569375,2222.42146439958,25.3566104962501,1.45149331250007,0.761316499166667,0.857413666768459,20.607411,0.20607411,597.181062569725,0.333,1.01576132527763,40630.4530111051,305.033431014303,924,6,5,18109.3380767748,1175.26423230647,5000.65583534641,8114.94194720413,21511.7678124413,3658.14863784098,16701.1199988532,9840.58487539258,84111.8213558758,12842.7937046659,3178.67832355094,120.1752079793,3058.50311778534,51713.0514642652,24264.4769161982,5,649530.7181,0,180995.47865,8305.2619675,16444.41869565,10857.2028861595,10.5,1247.1669931461,10346.6959397786,4854.8124251219,16448.6753580466,0.411216883951165,11593.8629329247,0.289846573323117,4.25666239659768,0.000106416559914942,-4850.5557627253,-0.121263894068133,736.660046765197,0.0184165011691299,0.30423307240849,0.182862761780443,0.71534353979974,0.575663144562478,3.71713260791764,3.11052068501268,5.77187325956539,5.07374706454665,1.69146126416662,-1.38722819175813,-6.33680677749891,2.1027955338969,0.321069842616648,2.42386537651354,2224.8453297761,606.775999029845
"2306",6,22257.113949375,6499.061666375,31840.796329875,-90.17547125,672.985460875,-2.094445375,670.852886125,656.109389,14.7334175,-25.326407125,20.736732,"PH60Plus_300LowBurn",14.2033076600247,4.14953277517209,15.8099434528278,8.75728561734932,0.42342013009608,0.19008799912332,0.272890149338961,0.695424455092765,0.947575982870587,0.997278503806298,0.125487721336854,"Burn",300,"PH60Plus","Low",28756.17561575,222.57113949375,64.99061666375,605.96971945625,318.40796329875,60596.971945625,-14.5225379999974,40.059824625,25.5372866250026,681.646675625003,8.66121475000261,0.20736732,19.323092625,0.19323092625,6.81646675625003,0.255372866250026,-0.145225379999974,6.56109389,287.5617561575,2031,"60","Yes",816.09417814375,238.298927767083,1054.39310591083,1167.49586542875,2221.88897133958,24.9937114395834,0.936367176250094,0.76034684,0.857558528581546,20.607411,0.20607411,597.181062569725,0.333,1.01446758964826,40578.7035859302,304.644921816293,925,7,6,21645.0314272081,1403.65889824533,5972.45696562373,9649.50173009251,24277.5157404005,3919.62398564451,19812.8920784971,11749.0700943749,98429.7508799727,17096.1750035729,4692.19990966584,207.116535407148,4485.08337647034,62046.582037442,29113.1119697483,6,650049.9323,0,179419.4844,8294.694167,16423.49445066,10843.387939137,10.5,1513.5215861149,10333.5305731768,4848.6350535501,16695.6872128418,0.417392180321045,11847.0521592917,0.296176303982293,272.192762181803,0.00680481905454508,-4576.4422913683,-0.114411057284207,1003.6642201547,0.0250916055038676,-0.217367656313745,-0.338583532652497,0.193219704952755,0.0537170421646802,3.49976495160389,2.77193715236019,5.96509296451814,5.12746410671133,1.20996044124998,-1.42732809756373,-7.76413487506264,2.46074377199932,0.427404375089322,2.88814814708864,2224.77711948667,606.757396223638
"2307",7,22186.15527625,6478.371771625,31913.333930375,-91.63987025,670.849469625,-0.931992625,669.874646625,659.734329625,10.132928,-29.985596375,20.76454475,"PH60Plus_300LowBurn",15.6312972499272,4.56222079705739,16.8406596226495,7.74821853307304,0.478105352432418,0.188646937879641,0.320597895320195,0.717213124338372,1.01642030201314,0.997200373154459,0.0905830634653986,"Burn",300,"PH60Plus","Low",28664.527047875,221.8615527625,64.78371771625,605.7786097825,319.13333930375,60577.86097825,-19.1109673750034,40.118524375,21.0075569999966,680.741886624997,9.89241699999661,0.2076454475,19.353979625,0.19353979625,6.80741886624997,0.210075569999966,-0.191109673750034,6.59734329625,286.64527047875,2032,"60","Yes",813.492360129167,237.540298292917,1051.03265842208,1170.15557744708,2221.18823586917,24.9605358429165,0.770277089999876,0.761366640833333,0.85892929312666,20.607411,0.20607411,597.181062569725,0.333,1.01582822513576,40633.1290054303,305.053521061789,926,8,7,25158.5308902003,1630.27353043151,6936.68424637606,11158.5803877209,26689.1116694985,4113.06719389996,22858.2798514982,13641.1828626473,112185.710592006,21709.0204123898,6459.14288345876,315.209179378534,6143.93370628906,72393.9824154931,33968.2549270224,7,650579.89055,0,180002.85125,8305.827418,16445.53828764,10857.9420814822,10.5,1766.94297379292,10347.4003780511,4855.1429572741,16969.4863091181,0.424237157727953,12114.343351844,0.3028585837961,523.948021478114,0.0130987005369529,-4331.19493579598,-0.1082798733949,1256.40127036182,0.0314100317590454,-0.391510786922884,-0.512889360854737,0.0196276702681157,-0.120062234885829,3.10825416468101,2.25904779150545,5.98472063478626,5.0074018718255,1.08034965041671,-1.47186043733959,-9.23599531240223,2.80464276480015,0.542725510309745,3.3473682751099,2224.53560414428,606.691528402985
"2308",8,22116.187359375,6457.93335475,31980.067952625,-90.4075165,668.846164375,-0.446110125,668.409684,662.772843625,5.636275375,-34.451735125,20.749046125,"PH60Plus_300LowBurn",17.2680588803142,5.0403379899664,18.2881256195531,8.61489487817464,0.522852009054453,0.197481380891964,0.362247597649576,0.762593393542498,1.11123877039536,1.07898947636827,0.150280586818973,"Burn",300,"PH60Plus","Low",28574.120714125,221.16187359375,64.5793335475,605.5418866675,319.80067952625,60554.18866675,-23.6723114999986,40.0880105,16.4156990000014,679.188542625001,10.3423782500014,0.20749046125,19.338964375,0.19338964375,6.79188542625001,0.164156990000014,-0.236723114999986,6.62772843625,285.74120714125,2033,"60","Yes",810.92686984375,236.790889674167,1047.71775951792,1172.60249159625,2220.32025111417,24.9035798962501,0.601908963333384,0.760798357916667,0.858262916581964,20.607411,0.20607411,597.181062569725,0.333,1.01507001247493,40602.8004989971,304.82582957205,927,9,8,28642.325504121,1854.62448887681,7891.27977826164,12639.1241099753,28781.2022370145,4254.02638928046,25831.4974947412,15512.799944668,125406.879906703,26624.575954589,8468.5462533316,446.366497911909,8022.17975763149,82733.6519974056,38819.7704881337,8,648039.9432,0,181922.2499,8299.621931,16433.25142338,10849.8298471385,10.5,2009.40336987284,10339.6695819125,4851.5155611113,17200.5885128966,0.430014712822416,12349.0729517853,0.308726823794634,767.337089516644,0.0191834272379161,-4084.17847159466,-0.102104461789866,1499.24310464684,0.0374810776161711,-0.565080777043213,-0.686368666070996,-0.154249491458714,-0.293835030864751,2.5431733876378,1.57267912543445,5.83047114332755,4.71356684096075,0.951305309166613,-1.51638608620983,-10.7523813986121,3.13517199766757,0.665614398864725,3.8007863965323,2224.1210375107,606.578464775645
"2309",9,22047.599739375,6437.902673625,32041.487208625,-88.623873875,666.783059,0.691924125000001,667.47887575,665.32025925,2.167135625,-37.95119075,20.759153625,"PH60Plus_300LowBurn",18.3781125409596,5.36742319130485,18.8666834097964,9.19802027165784,0.541641112518238,0.216615157976796,0.358059482774394,0.752265982171823,1.10602536803759,1.18398669572815,0.0965810408497873,"Burn",300,"PH60Plus","Low",28485.502413,220.47599739375,64.37902673625,605.26989621625,320.41487208625,60526.989621625,-27.1990451250022,40.118326375,12.9192812499978,678.239540499998,11.4564814999979,0.20759153625,19.35917275,0.1935917275,6.78239540499998,0.129192812499978,-0.271990451250022,6.6532025925,284.85502413,2034,"60","Yes",808.41199044375,236.05643136625,1044.46842181,1174.85453098292,2219.32295279292,24.8687831516666,0.473706979166588,0.76116896625,0.859159763927591,20.607411,0.20607411,597.181062569725,0.333,1.01556448436965,40622.579374786,304.974319630525,928,10,9,32101.1799656946,2077.02793361018,8837.58877275798,14093.7244019045,30602.4522671516,4358.01687856605,28738.5062099011,17366.509001689,138175.005391137,31797.3824072442,10709.5951912009,602.022512278864,10107.5726811322,93078.3488379403,43673.6449083209,9,649118.06625,0,181247.6634,8303.6572965,16441.24144707,10855.1051511716,10.5,2241.0489378693,10344.6968405347,4853.8744201872,17439.6201985912,0.43599050496478,12585.745778404,0.3146436444601,998.378751521206,0.0249594687880302,-3855.495668666,-0.09638739171665,1730.6406272324,0.04326601568081,-0.700096429221103,-0.821443289725783,-0.289065393044353,-0.428718800441813,1.84307695841669,0.75123583570867,5.54140575028319,4.28484804051894,0.845470422500026,-1.54556685172113,-12.2979482503332,3.45437513477843,0.794934560181105,4.24930969495953,2223.57226248788,606.42879886033
"2310",10,21978.409910625,6417.69482875,32100.482123875,-89.401915375,664.645277625,1.85391175,666.51003225,667.5689345,-1.059484125,-41.1851485,20.761342875,"PH60Plus_300LowBurn",17.4918646481707,5.1101736013569,17.6056093857483,9.78320346536376,0.522106581405579,0.229921701282111,0.325647158997427,0.690046241517168,0.985609398163495,1.02977312411087,0.103791408934468,"Burn",300,"PH60Plus","Low",28396.104739375,219.78409910625,64.1769482875,604.9658686325,321.00482123875,60496.58686325,-30.4027583749994,40.125664375,9.72290600000061,677.291840500001,12.6465628750007,0.20761342875,19.3643215,0.193643215,6.77291840500001,0.0972290600000061,-0.304027583749994,6.675689345,283.96104739375,2035,"60","Yes",805.87503005625,235.315477054167,1041.19050711042,1177.01767787542,2218.20818498583,24.8340341516667,0.356506553333356,0.76124923875,0.859388265366761,20.607411,0.20607411,597.181062569725,0.333,1.01567158529426,40626.8634117705,305.006482070349,929,11,10,35533.8864511592,2297.4106996755,9775.29992105942,15522.2100295279,32186.1518154449,4434.42123386219,31579.4881063581,19201.6370887773,150530.505305652,37189.5934397885,13172.6939849323,783.290114396518,12389.4038928495,103424.13829746,48528.032000404,10,647647.64245,0,182805.7914,8304.5343385,16442.97799023,10856.2516800796,10.5,2463.0987937314,10345.7894595197,4854.3870920831,17663.2753453342,0.441581883633355,12808.8882532511,0.320222206331278,1220.29735510419,0.0305074338776049,-3634.0897369789,-0.0908522434244725,1952.6365731715,0.0488159143292875,-0.823103918364683,-0.94446359566676,-0.412029468608933,-0.551697626362693,1.01997304005201,-0.19322775995809,5.12937628167426,3.73315041415624,0.759325040833282,-1.58242895919797,-13.8803772095311,3.7632626326413,0.929739835994712,4.69300246863601,2222.90118745447,606.245778396673
"2311",11,21914.755618125,6399.114298,32149.5214775,-82.2106625,662.853346875,2.365280375,665.188170125,669.1931735,-4.002093,-44.0583255,20.722279625,"PH60Plus_300LowBurn",19.4142758447888,5.66656110858532,19.5301748772652,7.13438860641214,0.585360180326963,0.261288631406257,0.356032139330845,0.779452407870093,1.10563820845361,1.07951887471146,0.157432561851422,"Burn",300,"PH60Plus","Low",28313.869916125,219.14755618125,63.99114298,604.63391393625,321.495214775,60463.391393625,-33.1954696249959,40.0562325,6.86076287500411,676.053936375004,13.200589500004,0.20722279625,19.333952875,0.19333952875,6.76053936375004,0.0686076287500411,-0.331954696249959,6.691931735,283.13869916125,2036,"60","Yes",803.54103933125,234.634190926667,1038.17523025792,1178.81578750833,2216.99101776625,24.7886443337501,0.251561305416817,0.759816919583333,0.858040506295506,20.607411,0.20607411,597.181062569725,0.333,1.01376056088254,40550.4224353016,304.432600865628,930,12,11,38933.3367687995,2515.31559205628,10702.4679227773,16921.7090691175,33552.2664957346,4488.13268730266,34349.0032541195,21014.296465075,162476.528255017,42767.7555140628,15848.7822461749,990.994739435144,14857.7875089378,113750.467122808,53373.2878945543,11,646094.39855,0,182796.936,8288.9133455,16412.04842409,10835.830856396,10.5,2676.0882612426,10326.328825348,4845.2558941503,17847.6729807409,0.446191824518522,13002.4170865906,0.325060427164765,1435.6245566509,0.0358906139162725,-3409.6313374994,-0.0852407834374851,2166.5862301946,0.054164655754865,-0.931539628043454,-1.05267102539721,-0.521238417441203,-0.660643856633554,0.088433412008556,-1.2458987853553,4.60813786423306,3.07250655752269,0.658559279583448,-1.5900989076269,-15.4704761171581,4.06191320637542,1.06919388785157,5.131107094227,2222.12212486048,606.03330678013
"2312",12,21847.795566875,6379.557699,32200.1687115,-86.482346875,660.82943725,3.4982715,664.293551375,670.825095875,-6.528858125,-46.73786125,20.7976825,"PH60Plus_300LowBurn",22.3594360446869,6.5293506466003,22.2113188569591,11.8126349526524,0.692405249589051,0.302966880550976,0.419766895328975,0.882820767202194,1.2820769534631,1.28843054986496,0.0719847137327379,"Burn",300,"PH60Plus","Low",28227.353265875,218.47795566875,63.79557699,604.27521977375,322.001687115,60427.521977375,-35.8694162500033,40.209003125,4.33958687499673,675.164682749997,14.3352454999967,0.207976825,19.411320625,0.19411320625,6.75164682749997,0.0433958687499673,-0.358694162500033,6.70825095875,282.27353265875,2037,"60","Yes",801.085837452083,233.91711563,1035.00295308208,1180.672852755,2215.67580583708,24.7560383674999,0.159118185416547,0.762581691666667,0.861474085750785,20.607411,0.20607411,597.181062569725,0.333,1.01744936646935,40697.974658774,305.540350291096,931,13,12,42320.0658474462,2732.08555881329,11624.8068831295,18302.0239886592,34760.0341920743,4532.02367707615,37067.9625965696,22815.6953219529,174154.698085766,48509.7613358344,18728.6770535928,1225.6625468495,17503.0145089295,124114.36462271,58236.1715289108,12,648923.4229,0,182983.53795,8319.0696085,16471.75782483,10875.2531728696,10.5,2879.8948074179,10363.897499902,4862.88363435651,18106.6759416764,0.45266689854191,13243.7923073199,0.331094807682997,1634.9181168464,0.04087295292116,-3227.9655175101,-0.0806991379377525,2368.5391344503,0.0592134783612575,-1.03345070801724,-1.15502279887615,-0.621656762396486,-0.761569378695496,-0.94501729600868,-2.40092158423145,3.98648110183657,2.3109371788272,0.587023813749887,-1.62047452176712,-17.0909506389252,4.35386745214415,1.21274403339586,5.56661148554001,2221.24241732262,605.793386542534
"2313",13,21782.32825375,6360.449435625,32246.2755575,-84.600437375,658.977875,3.957275875,662.954075,672.14596225,-9.190752125,-49.364745625,20.780049125,"PH60Plus_300LowBurn",23.1128977602449,6.74804818695255,22.4532817179719,9.90937585435789,0.715450215879017,0.308963229201899,0.433846035216441,0.871786456925601,1.28075802650851,1.30713690030139,0.0802130423723485,"Burn",300,"PH60Plus","Low",28142.777689375,217.8232825375,63.60449435625,603.89053246875,322.462755575,60389.053246875,-38.468730499997,40.1739935,1.70526300000296,673.851225250003,14.8733502500029,0.20780049125,19.393944375,0.19393944375,6.73851225250003,0.0170526300000296,-0.38468730499997,6.7214596225,281.42777689375,2038,"60","Yes",798.685369304167,233.21647930625,1031.90184861042,1182.36343710833,2214.26528571875,24.7078782591668,0.0625263100001085,0.761935134583333,0.860702928065447,20.607411,0.20607411,597.181062569725,0.333,1.01658671909398,40663.4687637591,305.281297025219,932,14,13,45677.6874358682,2946.6579938672,12537.7955129995,19655.9597641907,35805.1352716609,4563.16496444451,39721.8507495876,24596.8750039993,185505.126716605,54392.7246231197,21805.5665772577,1487.61170219234,20317.9548773373,134469.476135682,63094.9326570336,13,646479.2101,0,184722.5022,8312.017123,16457.79390354,10866.033684523,10.5,3076.8895236649,10355.111512972,4858.76112812279,18290.7621647597,0.457269054118992,13432.0010366369,0.335800025915922,1832.96826121969,0.0458242065304923,-3025.7928669031,-0.0756448216725776,2565.9673521139,0.0641491838028475,-1.13397664398126,-1.25544567218433,-0.722531796392761,-0.862325801868186,-2.07899393998994,-3.65636725641578,3.26394930544381,1.44861137695901,0.506730583333459,-1.64070722731472,-18.7316578662399,4.63762816791513,1.35981811557799,5.99744628349312,2220.26273200224,605.526199636975
"2314",14,21719.282848125,6342.033223125,32287.4109585,-81.471398,657.054090875,5.032064875,662.106238375,673.165763375,-11.065565125,-51.152703125,20.73572575,"PH60Plus_300LowBurn",23.6472200719449,6.90441271062732,21.7716896720943,9.41479742084008,0.729329902934629,0.314999225645953,0.440263346651509,0.797989941560517,1.21109345214016,1.31075684333289,0.135994183559105,"Burn",300,"PH60Plus","Low",28061.31607125,217.19282848125,63.42033223125,603.4872702975,322.874109585,60348.72702975,-40.3262171250026,40.087138,-0.239079125002583,672.926684249997,15.8725933749973,0.2073572575,19.35141225,0.1935141225,6.72926684249997,-0.00239079125002583,-0.403262171250026,6.73165763375,280.6131607125,2039,"60","Yes",796.37370443125,232.54121818125,1028.9149226125,1183.871735145,2212.7866577575,24.6739784224999,-0.00876623458342803,0.760309944166667,0.858815353066958,20.607411,0.20607411,597.181062569725,0.333,1.01441836260457,40576.7345041828,304.630138920291,933,15,14,49001.6962872184,3158.74528595765,13440.2101100027,20981.8297758368,36701.6609195928,4583.36362747102,42307.6588067329,26355.3814372837,196530.546270303,60395.956218542,25071.5761037596,1777.02258775111,23294.5535182034,144802.504356176,67943.3319997771,14,643739.82855,0,185689.26445,8294.29093,16422.6960414,10842.8608003258,10.5,3266.0095265019,10333.028220494,4848.39934274351,18447.4370897394,0.461185927243485,13599.0377469959,0.339975943674898,2024.74104833942,0.0506185262084855,-2823.65829440409,-0.0705914573601021,2756.17694667011,0.0689044236667528,-1.20755753132528,-1.32876751489387,-0.796990130290284,-0.936486011317139,-3.28655147131522,-4.98513477130965,2.46695917515353,0.51212536564187,0.444568579583308,-1.65212611090859,-20.3837839771485,4.91326365675758,1.50989890546355,6.42316256222113,2219.20982031972,605.239041905378
"2315",15,21654.5807075,6323.1359215,32328.451052,-83.573097625,655.240852875,5.55611975,660.774699125,674.164251,-13.39285825,-53.482267,20.7265315,"PH60Plus_300LowBurn",23.9207804388247,6.9848771335095,21.0740183261645,7.18790267143026,0.740558252655282,0.326144637687085,0.444007924729443,0.717238244954844,1.12570341873137,1.13745056154294,0.134921845677609,"Burn",300,"PH60Plus","Low",27977.716629,216.545807075,63.231359215,603.06167681,323.28451052,60306.167681,-42.5593487500009,40.08940875,-2.46994000000093,671.694310999999,16.4534581249991,0.207265315,19.36287725,0.1936287725,6.71694310999999,-0.0246994000000093,-0.425593487500009,6.74164251,279.77716629,2040,"60","Yes",794.001292608333,231.848317121667,1025.84960973,1185.37653857333,2211.22614830333,24.6287914033333,-0.0905644666667008,0.759972821666667,0.859324169575836,20.607411,0.20607411,597.181062569725,0.333,1.01396856807397,40558.7427229588,304.495065487678,934,16,15,52298.5760423288,3368.77558677666,14333.8723608724,22282.9897461107,37478.4897953504,4597.63116676024,44832.8601268598,28094.7652650535,207287.960110204,66503.9077679572,28518.8230399795,2093.90754063379,26424.9155216313,155130.956893789,72789.5843690099,15,645466.4394,0,183595.3649,8290.618043,16415.42372514,10838.0593528226,10.5,3447.2469362199,10328.452537613,4846.2523692328,18621.9518430657,0.465548796076642,13775.6994738329,0.344392486845822,2206.52811792569,0.0551632029481421,-2639.72425130711,-0.0659931062826778,2937.64012101029,0.0734410030252573,-1.29428112308836,-1.41543743231918,-0.88389552995986,-1.02332963926779,-4.58083259440358,-6.40057220362883,1.58306364519367,-0.511204273625925,0.3629619170834,-1.65724304017176,-22.0410270173202,5.1821990027551,1.66259769419893,6.84479669695403,2218.07094500029,604.928439545533
"2316",16,21592.973705625,6305.146398125,32363.996890875,-79.5743015,653.361040375,6.60881125,659.947992875,674.860385,-14.915373625,-54.975777,20.71607925,"PH60Plus_300LowBurn",26.7075133574469,7.79875748727512,24.2801500262618,8.88511900493958,0.817713244997854,0.360976336189984,0.479265650326021,0.883489331154862,1.32698909868293,1.27196997081263,0.167244956160865,"Burn",300,"PH60Plus","Low",27898.12010375,215.92973705625,63.05146398125,602.62116994625,323.63996890875,60262.116994625,-44.0506863749979,40.060403375,-3.99028299999789,670.870102000002,17.509061625002,0.2071607925,19.344324125,0.19344324125,6.70870102000002,-0.0399028299999789,-0.440506863749979,6.74860385,278.9812010375,2041,"60","Yes",791.74236920625,231.188701264583,1022.93107047083,1186.67988599875,2209.61095646958,24.5985704066667,-0.146310376666589,0.7595895725,0.858500782197617,20.607411,0.20607411,597.181062569725,0.333,1.01345723056602,40538.2892226408,304.341510680486,935,17,16,55568.3076265994,3576.75302856138,15218.799850393,23559.7823661111,38150.928113977,4607.4719586185,47298.6229735885,29815.0245787574,217795.690536737,72703.5756903817,32140.4246705679,2438.1629614709,29702.2617314208,165454.194805695,77633.3899639467,16,641619.71065,0,187023.5172,8286.4322785,16407.13591143,10832.5874369953,10.5,3621.6016305884,10323.237911906,4843.8055949368,18788.6451374312,0.46971612843578,13944.8395424944,0.34862098856236,2381.50922600121,0.0595377306500302,-2462.29636893559,-0.0615574092233898,3112.25210549911,0.0778063026374777,-1.35343214742657,-1.47452728729999,-0.943253749640817,-1.08261746150168,-5.93426474183015,-7.87509949092882,0.639809895552849,-1.59382173512761,0.304912345833169,-1.65834449325974,-23.69937151058,5.44489226341843,1.81758939225954,7.26248165567797,2216.87343812526,604.601846761435
